,id,time,link,message,like,share,comment,commentsHighlight
1475,1282973728458676_1521721921250521,1513762200,https://www.facebook.com/CH3Thailand/videos/1521721921250521/,ฉากพูดคำสาบานของญาดา ดูจะแค้นมากกว่ารักนะคะ 😏😏 ไม่รู้พอแต่งงานไปแล้วจะเป็นยังไงคู่นี้ ใครมีความเห็นอะไรบ้าง เข้ามาคุยกันหน่อยค่ะ #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.6 ย้อนหลัง ได้ตามลิ้งค์นี้เลยนะคะ http://www.ch3thailand.com/news/scoop/10025,3465,48,18,"                                                  id        time  \
0  Y29tbWVudDoxNTIxNzIxOTIxMjUwNTIxXzE1MjE3ODYwNT...  1513766704   
1  Y29tbWVudDoxNTIxNzIxOTIxMjUwNTIxXzE1Mjc3NjQxNj...  1514320924   

                                     message  like  
0  Dendam akan hilang sebab dah jatuh hati.😆     0  
1                                    ชอบๆๆๆๆ     0  "
1476,1282973728458676_1520873788002001,1513684800,https://www.facebook.com/CH3Thailand/videos/1520873788002001/,คุณชาคริต นี่เจ้าบ่าวหรือมาเฟียคะ!! เริ่มสงสารญาดามากขึ้นเรื่อยๆ แล้วค่ะ 😱😱 คืนนี้ 20.20 น. มาติดตามกันต่อ ว่าบรรยากาศในงานแต่งงาน จะเป็นอย่างไร #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ Ep.5 ย้อนหลังได้ตามลิ้งค์นี้เลยค่ะ http://www.ch3thailand.com/news/scoop/10017,5291,75,30,"                                                  id        time      message  \
0  Y29tbWVudDoxNTIwODczNzg4MDAyMDAxXzE1MjEwMDg3Mz...  1513689224    မဂင္​လာပါ   
1  Y29tbWVudDoxNTIwODczNzg4MDAyMDAxXzE1MjA5ODY0MD...  1513687714  มีไลฟ์สดไม๊   

   like  
0     0  
1     0  "
1477,1282973728458676_1520721931350520,1513672201,https://www.facebook.com/CH3Thailand/videos/1520721931350520/,"""คุณจะต้องเป็นของผมคนเดียว"" คุณชาคริตนี่รุกหนักจริงๆ ค่ะ 😍😍 เป็นแอดนี่ใจละลายไปแล้วค่ะ ใครคิดเหมือนแอดบ้าง Comment เข้ามาคุยกันหน่อยค่ะ #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.5 ย้อนหลัง ได้ตามลิ้งค์นี้เลยค่ะ http://www.ch3thailand.com/news/scoop/10017",4517,51,9,"                                                  id        time      message  \
0  Y29tbWVudDoxNTIwNzIxOTMxMzUwNTIwXzE1MjA4MTkyNj...  1513672403  Ruk maaakkk   
1  Y29tbWVudDoxNTIwNzIxOTMxMzUwNTIwXzE1MjE4NzQ0Nz...  1513771605   ละลายไปเลย   

   like  
0     0  
1     0  "
1478,1282973728458676_1520716341351079,1513668600,https://www.facebook.com/CH3Thailand/videos/1520716341351079/,เพิ่งจะปรับความเข้าใจกับน้องสาวได้ ก็ต้องมาผิดใจกันอีกแล้ว สงสารญาดา จริงๆ ค่ะ 😭😭 ฉากน้ำตาไหลตอนท้าย แอดปวดใจแทนเลยค่ะ ไหนทีมญาดารวมตัวหน่อยค่ะ #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.5 ย้อนหลัง ได้ตามลิ้งค์นี้เลยนะคะ http://www.ch3thailand.com/news/scoop/10017,3348,21,7,"                                                  id        time  \
0  Y29tbWVudDoxNTIwNzE2MzQxMzUxMDc5XzE1MjA3ODcwNT...  1513668856   

                      message  like  
0  สงสารญาดา เริ่มไม่ชอบเขมละ     2  "
1479,1282973728458676_1519993208090059,1513600200,https://www.facebook.com/CH3Thailand/videos/1519993208090059/,คืนนี้..คุณโดนผมปิดจ๊อบแน่!!!!!  #ระเริงไฟ 20.20 น. #ช่อง33HD ดูสดกันน้าาาา #ใจใครจะไหม้ก่อนกัน #Ch3Thailand,2206,36,47,"                                                  id        time  \
0  Y29tbWVudDoxNTE5OTkzMjA4MDkwMDU5XzE1MjA2NzQwND...  1513655580   

             message  like  
0  ลำไย นังเขมมาก 😡😡     0  "
1480,1282973728458676_1520014484754598,1513597477,https://www.facebook.com/CH3Thailand/videos/1520014484754598/,เอ้า!!!! ดีกันไม่ทันไร มีเรื่องต้องทะเลาะกันอีกแล้ว วินจะทำยังไงต่อไปละเนี่ย!! เป็นกำลังใจให้วินได้ใน #รักร้าย 19.05 น. ทาง #ช่อง33 ดูออนไลน์ที่ ch3thailand.com/live/33 หรือดูผ่าน Application 3Live #Ch3Thailand,472,10,14,"                                                  id        time  \
0  Y29tbWVudDoxNTIwMDE0NDg0NzU0NTk4XzE1MjAwNzYxND...  1513602524   
1  Y29tbWVudDoxNTIwMDE0NDg0NzU0NTk4XzE1MjAwNzczNT...  1513602631   

                                             message  like  
0  น้ำเน่ามาก. เมื่อไหร่จะจบสักที. ดูมาหลายเดือนแ...     1  
1  เห็นตอนต่อไป วินหย่าเล็กเสร็จ แล้วกลับไปง้อลลิ...     2  "
1481,1282973728458676_1519987478090632,1513596600,https://www.facebook.com/CH3Thailand/videos/1519987478090632/,ตายแล้วววว...นี่พระเอก หรือ มาเฟีย คะพี่ชาคริต !!! ติดตามชม จันทร์ - อังคารนี้ 20.20 น.#ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #ช่อง33HD #Ch3Thailand,535,14,8,"                                                  id        time  \
0  Y29tbWVudDoxNTE5OTg3NDc4MDkwNjMyXzE1MjAwMDg1MT...  1513596824   
1  Y29tbWVudDoxNTE5OTg3NDc4MDkwNjMyXzE1MjAwMTE3NT...  1513597138   

        message  like  
0     မဂင္​လာပါ     0  
1  Can't wait..     0  "
1482,1282973728458676_1519923804763666,1513594800,https://www.facebook.com/CH3Thailand/videos/1519923804763666/,พอเคลียร์ใจกันแล้ว กาโม่ ก็บอกให้ อาดาว มารับตัวเองพร้อมลุงเต็งได้ น่ารักมากลูก 😁😁 ฉากตอนอยู่ด้วยกันสามคนแบบนี้ ดูน่ารักมากค่ะเหมือนพ่อแม่ลูกเลย #พ่อยุ่งลุงไม่ว่าง #Ch3Thailand รับชมละคร พ่อยุ่งลุงไม่ว่าง EP.7 ย้อนหลังได้ตามลิ้งค์นี้เลยค่ะ http://www.ch3thailand.com/news/scoop/10005,3458,31,15,"                                                  id        time  \
0  Y29tbWVudDoxNTE5OTIzODA0NzYzNjY2XzE1MjAyODE4Nz...  1513616792   

                                             message  like  
0  เกลียดอิทอยว่ะ เสี้ยมดีนัก เขาไม่ได้รักก็ยังหน...     7  "
1483,1282973728458676_1519881954767851,1513585800,https://www.facebook.com/CH3Thailand/videos/1519881954767851/,ใช้เด็กเป็นเครื่องมือ ทอย นี่เลวมากๆ ค่ะ แอดไม่ชอบนางเลย 😡😡 มาค่ะ ใครคิดเหมือนแอด Comment เข้ามาคุยกันหน่อยค่ะ #พ่อยุ่งลุงไม่ว่าง #Ch3Thailand รับชมละคร พ่อยุ่งลุงไม่ว่าง EP.7 ย้อนหลังได้ตามลิ้งค์นี้นะคะ http://www.ch3thailand.com/news/scoop/10005,2133,13,79,"                                                  id        time  \
0  Y29tbWVudDoxNTE5ODgxOTU0NzY3ODUxXzE1MTk5Mzk1Nj...  1513590205   
1  Y29tbWVudDoxNTE5ODgxOTU0NzY3ODUxXzE1MTk5MjY5Mj...  1513588571   

                                             message  like  
0  อยากได้ผู้ชายจน....สั่น\nสันดานดิบออกมา สังคมจ...     1  
1  หมั่นไส้ไอ้ทอยมากกกกกกกใช้กาโม่เป็นเครืองมือขั...     0  "
1484,1282973728458676_1519868618102518,1513582130,https://www.facebook.com/CH3Thailand/videos/1519868618102518/,"""คุณดาว อย่าหนีผมไปไหนอีก ได้ไหมครับ"" น้ำตาไหลพรากเลยค่ะ ฉากนี้ซึ้งมาก สงสารทั้งชิดดาวและลุงเต็ง 😭😭 ไหนใครกลั้นน้ำตาไม่อยู่แบบแอดบ้าง เข้ามาคุยกันหน่อยค่ะ #พ่อยุ่งลุงไม่ว่าง #Ch3Thailand รับชมละคร พ่อยุ่งลุงไม่ว่าง EP.7 ย้อนหลัง ได้ตามลิ้งค์นี้นะคะ http://www.ch3thailand.com/news/scoop/10005",3695,52,49,"Empty DataFrame
Columns: []
Index: []"
